ELAV1	0.0326478873239
SUMO2	0.0278591549296
MYC	0.0141549295775
MAX	0.0135774647887
DNJB6	0.0129295774648
FLNC	0.0121549295775
2AAA	0.0111126760563
NEBU	0.0110845070423
SOX10	0.0102112676056
GSK3B	0.0100281690141
EF1G	0.00961971830986
XIRP2	0.00849295774648
OS9	0.00795774647887
ANDR	0.00761971830986
AKAP9	0.00750704225352
RFC1	0.00707042253521
SPI1	0.00622535211268
LARP1	0.00587323943662
SMCA4	0.00556338028169
RARA	0.00516901408451
XRCC6	0.0049014084507
HDAC6	0.0049014084507
HECW2	0.00480281690141
RB	0.00476056338028
RING2	0.0047323943662
HDAC1	0.00457746478873
DHX15	0.00430985915493
ATF2	0.00422535211268
UBF1	0.00419718309859
SMAD3	0.00415492957746
CTNB1	0.00404225352113
ESR1	0.00359154929577
HNF1A	0.00354929577465
MO4L1	0.00343661971831
ANXA2	0.00332394366197
CDK2	0.00329577464789
EF1A1	0.00323943661972
SMAD4	0.00319718309859
SFPQ	0.00314084507042
GCR	0.00305633802817
EWS	0.00305633802817
SKP2	0.00298591549296
CDN1A	0.0029014084507
MYPC2	0.00288732394366
SMCA2	0.00288732394366
FOS	0.00280281690141
HDAC2	0.00270422535211
VDR	0.00264788732394
SUMO3	0.00260563380282
NCOA6	0.00245070422535
PARP1	0.00243661971831
ZBT16	0.00242253521127
HNRPC	0.00230985915493
OPTN	0.00229577464789
ACTN2	0.00214084507042
MK08	0.0020985915493
UBE3A	0.002
SNAPN	0.00195774647887
CDK4	0.0019014084507
C1QBP	0.00184507042254
E2F4	0.00181690140845
XRCC5	0.0017323943662
DP13A	0.0017323943662
JUN	0.00169014084507
ACTN1	0.00169014084507
RBL1	0.00167605633803
SPTB2	0.00157746478873
CAN2	0.00149295774648
TITIN	0.00147887323944
KAT5	0.00147887323944
KIF1B	0.00145070422535
SMC1A	0.00145070422535
SYK	0.00142253521127
TRA2B	0.00140845070423
RNF10	0.00132394366197
CAV3	0.00123943661972
ANXA1	0.00119718309859
RPA49	0.00115492957746
TAF1	0.00114084507042
CEBPE	0.00111267605634
GFAP	0.0010985915493
TGFB2	0.00108450704225
SRA1	0.00108450704225
GNL3	0.00107042253521
ATF4	0.00104225352113
MYPC1	0.001
RBP2	0.000985915492958
DESM	0.000971830985915
MACF1	0.000929577464789
PIAS1	0.000901408450704
PKN2	0.000830985915493
SAMH1	0.000802816901408
MTA1	0.000788732394366
AKAP1	0.000760563380282
MCM5	0.000732394366197
EDF1	0.000718309859155
NFYA	0.000718309859155
VPS72	0.000718309859155
M2OM	0.000676056338028
SGCG	0.000647887323944
RGRF1	0.000647887323944
PGAM1	0.000591549295775
SP110	0.000591549295775
RARB	0.00056338028169
CHD1	0.000549295774648
FOSL1	0.000549295774648
MRT4	0.000549295774648
CMYA5	0.000535211267606
CEBPB	0.000535211267606
MYOM2	0.000507042253521
SOX8	0.000507042253521
KAD5	0.000507042253521
MSX2	0.000478873239437
PHF1	0.000464788732394
NAA16	0.000464788732394
DGKD	0.000464788732394
YYAP1	0.000464788732394
MAF	0.000450704225352
CAN3	0.000450704225352
ANKR1	0.000450704225352
BATF2	0.00043661971831
CEBPG	0.00043661971831
NPHP3	0.000422535211268
ALMS1	0.000408450704225
ATF3	0.000380281690141
F120A	0.000366197183099
RPGR1	0.000366197183099
CO6A3	0.000338028169014
ATF5	0.000338028169014
RAB34	0.000338028169014
MYH3	0.000323943661972
NFAC4	0.000323943661972
ZEB2	0.000323943661972
ZNF23	0.00030985915493
MPP2	0.000295774647887
S12A6	0.000295774647887
BATF3	0.000281690140845
MYOM1	0.000281690140845
NMD3A	0.000267605633803
BATF	0.000267605633803
ASXL1	0.000267605633803
CEBPD	0.000253521126761
CDKN3	0.000253521126761
MNT	0.000253521126761
COCA1	0.000239436619718
BHE41	0.000225352112676
CDX1	0.000225352112676
DBP	0.000112676056338
CLIP4	0.000112676056338
U119B	0.000112676056338
C1T9A	0.000112676056338
DGKH	0.000112676056338
FUT1	0.000112676056338
CO6A1	0.000112676056338
STK39	0.000112676056338
NEBL	0.000112676056338
ZNF45	0.000112676056338
ZBTB9	0.000112676056338
CNBP1	9.85915492958e-05
MYBPH	9.85915492958e-05
CE350	9.85915492958e-05
GO45	9.85915492958e-05
GAS2	9.85915492958e-05
CC136	9.85915492958e-05
ARL4D	9.85915492958e-05
RL31	9.85915492958e-05
IFT57	9.85915492958e-05
PMS1	9.85915492958e-05
DPYL5	9.85915492958e-05
PGS2	9.85915492958e-05
LIPA2	9.85915492958e-05
AMY1	9.85915492958e-05
G3P	9.85915492958e-05
2AAB	9.85915492958e-05
GIPC1	9.85915492958e-05
PIT1	9.85915492958e-05
RAD54	9.85915492958e-05
S10A1	9.85915492958e-05
RPC4	9.85915492958e-05
MLP3B	9.85915492958e-05
TGFR2	9.85915492958e-05
CD34	9.85915492958e-05
CDN1C	9.85915492958e-05
GBRAP	9.85915492958e-05
ZN193	9.85915492958e-05
DP13B	9.85915492958e-05
BECN1	9.85915492958e-05
DOCK9	9.85915492958e-05
NCOR1	9.85915492958e-05
TNIK	9.85915492958e-05
PO2F1	9.85915492958e-05
RET2	9.85915492958e-05
RBMX	9.85915492958e-05
CCND3	9.85915492958e-05
MOES	9.85915492958e-05
MARH1	9.85915492958e-05
PLXB1	9.85915492958e-05
HSF5	9.85915492958e-05
MAFF	9.85915492958e-05
RPA34	9.85915492958e-05
HEAT2	9.85915492958e-05
ALX4	9.85915492958e-05
HEMH	9.85915492958e-05
KAPCA	9.85915492958e-05
CTBP2	9.85915492958e-05
TRI55	9.85915492958e-05
TDIF2	9.85915492958e-05
RALA	9.85915492958e-05
MMP2	9.85915492958e-05
GLRX3	9.85915492958e-05
SIR7	9.85915492958e-05
CCNE1	9.85915492958e-05
CCNG1	9.85915492958e-05
NECA2	9.85915492958e-05
SNTA1	9.85915492958e-05
MYCB2	9.85915492958e-05
MAFA	9.85915492958e-05
