gene_id_a	gene_symbol_a	gene_id_b	gene_symbol_b
3064	HTT_(mut)	8639	AOC3
3064	HTT_(mut)	8668	EIF3I
3064	HTT_(mut)	8671	SLC4A4
3064	HTT_(mut)	8675	STX16
3064	HTT_(mut)	8678	BECN1
3064	HTT_(mut)	8692	HYAL2
3064	HTT_(mut)	8693	GALNT4
3064	HTT_(mut)	8711	TNK1
3064	HTT_(mut)	8760	CDS2
3064	HTT_(mut)	8775	NAPA
3064	HTT_(mut)	8861	LDB1
3064	HTT_(mut)	8877	SPHK1
3064	HTT_(mut)	8878	SQSTM1
3064	HTT_(mut)	8894	EIF2S2
3064	HTT_(mut)	8906	AP1G2
3064	HTT_(mut)	8930	MBD4
3064	HTT_(mut)	9026	HIP1R
3064	HTT_(mut)	9063	PIAS2
3064	HTT_(mut)	9093	DNAJA3
3064	HTT_(mut)	9099	USP2
3064	HTT_(mut)	9114	ATP6V0D1
3064	HTT_(mut)	9134	CCNE2
3064	HTT_(mut)	9140	ATG12
3064	HTT_(mut)	9143	SYNGR3
3064	HTT_(mut)	9181	ARHGEF2
3064	HTT_(mut)	9188	DDX21
3064	HTT_(mut)	9204	ZMYM6
3064	HTT_(mut)	9208	LRRFIP1
3064	HTT_(mut)	9217	VAPB
3064	HTT_(mut)	9249	DHRS3
3064	HTT_(mut)	9253	NUMBL
3064	HTT_(mut)	9271	PIWIL1
3064	HTT_(mut)	9322	TRIP10
3064	HTT_(mut)	9330	GTF3C3
3064	HTT_(mut)	9341	VAMP3
3064	HTT_(mut)	9369	NRXN3
3064	HTT_(mut)	9377	COX5A
3064	HTT_(mut)	9411	ARHGAP29
3064	HTT_(mut)	9419	CRIPT
3064	HTT_(mut)	9454	HOMER3
3064	HTT_(mut)	9478	CABP1
3064	HTT_(mut)	9495	AKAP5
3064	HTT_(mut)	9510	ADAMTS1
3064	HTT_(mut)	9532	BAG2
3064	HTT_(mut)	9589	WTAP
3064	HTT_(mut)	9637	FEZ2
3064	HTT_(mut)	9638	FEZ1
3064	HTT_(mut)	9643	MORF4L2
3064	HTT_(mut)	9645	MICAL2
3064	HTT_(mut)	9672	SDC3
3064	HTT_(mut)	9674	KIAA0040
3064	HTT_(mut)	9729	KIAA0408
3064	HTT_(mut)	9770	RASSF2
3064	HTT_(mut)	9783	RIMS3
3064	HTT_(mut)	9788	MTSS1
3064	HTT_(mut)	9805	SCRN1
3064	HTT_(mut)	9806	SPOCK2
3064	HTT_(mut)	9810	RNF40
3064	HTT_(mut)	9812	KIAA0141
3064	HTT_(mut)	9818	NUPL1
3064	HTT_(mut)	9841	ZBTB24
3064	HTT_(mut)	9867	PJA2
3064	HTT_(mut)	9869	SETDB1
3064	HTT_(mut)	9901	SRGAP3
3064	HTT_(mut)	9915	ARNT2
3064	HTT_(mut)	9922	IQSEC1
3064	HTT_(mut)	9966	TNFSF15
3064	HTT_(mut)	10010	TANK
3064	HTT_(mut)	10053	AP1M2
3064	HTT_(mut)	10062	NR1H3
3064	HTT_(mut)	10093	ARPC4
3064	HTT_(mut)	10094	ARPC3
3064	HTT_(mut)	10105	PPIF
3064	HTT_(mut)	10120	ACTR1B
3064	HTT_(mut)	10133	OPTN
3064	HTT_(mut)	10134	BCAP31
