gene_id_a	gene_symbol_a	gene_id_b	gene_symbol_b
3064	HTT_(wt)	10963	STIP1
3064	HTT_(wt)	10971	YWHAQ
3064	HTT_(wt)	10989	IMMT
3064	HTT_(wt)	11010	GLIPR1
3064	HTT_(wt)	11021	RAB35
3064	HTT_(wt)	11030	RBPMS
3064	HTT_(wt)	11059	WWP1
3064	HTT_(wt)	11060	WWP2
3064	HTT_(wt)	11069	RAPGEF4
3064	HTT_(wt)	11080	DNAJB4
3064	HTT_(wt)	11117	EMILIN1
3064	HTT_(wt)	11123	RCAN3
3064	HTT_(wt)	11129	CLASRP
3064	HTT_(wt)	11132	CAPN10
3064	HTT_(wt)	11143	MYST2
3064	HTT_(wt)	11153	FICD
3064	HTT_(wt)	11163	NUDT4
3064	HTT_(wt)	11171	STRAP
3064	HTT_(wt)	11186	RASSF1
3064	HTT_(wt)	11218	DDX20
3064	HTT_(wt)	11219	TREX2
3064	HTT_(wt)	11243	PMF1
3064	HTT_(wt)	11244	ZHX1
3064	HTT_(wt)	11274	USP18
3064	HTT_(wt)	11278	KLF12
3064	HTT_(wt)	11315	PARK7
3064	HTT_(wt)	11331	PHB2
3064	HTT_(wt)	11337	GABARAP
3064	HTT_(wt)	22827	PUF60
3064	HTT_(wt)	22832	KIAA1009
3064	HTT_(wt)	22883	CLSTN1
3064	HTT_(wt)	22921	MSRB2
3064	HTT_(wt)	22938	SNW1
3064	HTT_(wt)	22948	CCT5
3064	HTT_(wt)	23023	TMCC1
3064	HTT_(wt)	23028	KDM1A
3064	HTT_(wt)	23034	SAMD4A
3064	HTT_(wt)	23087	TRIM35
3064	HTT_(wt)	23136	EPB41L3
3064	HTT_(wt)	23148	NACAD
3064	HTT_(wt)	23157	SEPT6
3064	HTT_(wt)	23175	LPIN1
3064	HTT_(wt)	23185	LARP4B
3064	HTT_(wt)	23208	SYT11
3064	HTT_(wt)	23236	PLCB1
3064	HTT_(wt)	23237	ARC
3064	HTT_(wt)	23256	SCFD1
3064	HTT_(wt)	23305	ACSL6
3064	HTT_(wt)	23327	NEDD4L
3064	HTT_(wt)	23332	CLASP1
3064	HTT_(wt)	23348	DOCK9
3064	HTT_(wt)	23358	USP24
3064	HTT_(wt)	23360	FNBP4
3064	HTT_(wt)	23387	SIK3
3064	HTT_(wt)	23390	ZDHHC17
3064	HTT_(wt)	23394	ADNP
3064	HTT_(wt)	23413	NCS1
3064	HTT_(wt)	23426	GRIP1
3064	HTT_(wt)	23429	RYBP
3064	HTT_(wt)	23435	TARDBP
3064	HTT_(wt)	23450	SF3B3
3064	HTT_(wt)	23481	PES1
3064	HTT_(wt)	23483	TGDS
3064	HTT_(wt)	23528	ZNF281
3064	HTT_(wt)	23543	RBM9
3064	HTT_(wt)	23557	SNAPIN
3064	HTT_(wt)	23560	GTPBP4
3064	HTT_(wt)	23580	CDC42EP4
3064	HTT_(wt)	23609	MKRN2
3064	HTT_(wt)	23613	ZMYND8
3064	HTT_(wt)	23641	LDOC1
3064	HTT_(wt)	23647	ARFIP2
3064	HTT_(wt)	25763	CXorf27
3064	HTT_(wt)	25764	C15orf63
3064	HTT_(wt)	25788	RAD54B
3064	HTT_(wt)	25801	GCA
3064	HTT_(wt)	25828	TXN2
3064	HTT_(wt)	25830	SULT4A1
3064	HTT_(wt)	25870	SUMF2
3064	HTT_(wt)	25886	WDR51A
3064	HTT_(wt)	25904	CNOT10
3064	HTT_(wt)	25942	SIN3A
3064	HTT_(wt)	25978	CHMP2B
3064	HTT_(wt)	26012	NELF
3064	HTT_(wt)	26048	ZNF500
3064	HTT_(wt)	26088	GGA1
3064	HTT_(wt)	26098	C10orf137
3064	HTT_(wt)	26121	PRPF31
3064	HTT_(wt)	26157	GIMAP2
3064	HTT_(wt)	26206	SPAG8
3064	HTT_(wt)	26286	ARFGAP3
3064	HTT_(wt)	26468	LHX6
3064	HTT_(wt)	26578	OSTF1
3064	HTT_(wt)	26985	AP3M1
3064	HTT_(wt)	27018	NGFRAP1
3064	HTT_(wt)	27020	NPTN
3064	HTT_(wt)	27068	PPA2
3064	HTT_(wt)	27071	DAPP1
3064	HTT_(wt)	27141	CIDEB
3064	HTT_(wt)	27161	EIF2C2
3064	HTT_(wt)	27229	TUBGCP4
3064	HTT_(wt)	27243	CHMP2A
3064	HTT_(wt)	27245	AHDC1
3064	HTT_(wt)	27342	RABGEF1
3064	HTT_(wt)	27352	SGSM3
3064	HTT_(wt)	27445	PCLO
3064	HTT_(wt)	28964	GIT1
3064	HTT_(wt)	28969	BZW2
3064	HTT_(wt)	28971	C11orf67
3064	HTT_(wt)	28986	MAGEH1
3064	HTT_(wt)	28988	DBNL
3064	HTT_(wt)	29062	WDR91
3064	HTT_(wt)	29101	SSU72
3064	HTT_(wt)	29763	PACSIN3
3064	HTT_(wt)	29777	ABT1
3064	HTT_(wt)	29883	CNOT7
3064	HTT_(wt)	29934	SNX12
3064	HTT_(wt)	29950	SERTAD1
3064	HTT_(wt)	29978	UBQLN2
3064	HTT_(wt)	29993	PACSIN1
3064	HTT_(wt)	30011	SH3KBP1
3064	HTT_(wt)	30061	SLC40A1
3064	HTT_(wt)	50808	AK3
3064	HTT_(wt)	50863	NTM
3064	HTT_(wt)	50945	TBX22
3064	HTT_(wt)	51003	MED31
3064	HTT_(wt)	51061	TXNDC11
3064	HTT_(wt)	51062	ATL1
3064	HTT_(wt)	51079	NDUFA13
3064	HTT_(wt)	51100	SH3GLB1
3064	HTT_(wt)	51121	RPL26L1
3064	HTT_(wt)	51130	ASB3
3064	HTT_(wt)	51142	CHCHD2
3064	HTT_(wt)	51160	VPS28
3064	HTT_(wt)	51164	DCTN4
3064	HTT_(wt)	51185	CRBN
3064	HTT_(wt)	51322	WAC
3064	HTT_(wt)	51428	DDX41
3064	HTT_(wt)	51466	EVL
3064	HTT_(wt)	51586	MED15
3064	HTT_(wt)	51593	SRRT
3064	HTT_(wt)	51606	ATP6V1H
3064	HTT_(wt)	51619	UBE2D4
3064	HTT_(wt)	51652	CHMP3
3064	HTT_(wt)	51667	NUB1
3064	HTT_(wt)	51678	MPP6
3064	HTT_(wt)	51691	NAA38
3064	HTT_(wt)	51692	CPSF3
3064	HTT_(wt)	51701	NLK
3064	HTT_(wt)	53346	TM6SF1
3064	HTT_(wt)	53918	PELO
3064	HTT_(wt)	54033	RBM11
3064	HTT_(wt)	54332	GDAP1
3064	HTT_(wt)	54438	GFOD1
3064	HTT_(wt)	54474	KRT20
3064	HTT_(wt)	54536	EXOC6
3064	HTT_(wt)	54664	TMEM106B
3064	HTT_(wt)	54744	DKFZp566H0824
3064	HTT_(wt)	54760	PCSK4
3064	HTT_(wt)	54778	RNF111
3064	HTT_(wt)	54821	ERCC6L
3064	HTT_(wt)	54845	ESRP1
3064	HTT_(wt)	54873	PALMD
3064	HTT_(wt)	54902	TTC19
3064	HTT_(wt)	54906	C10orf18
3064	HTT_(wt)	54927	CHCHD3
3064	HTT_(wt)	55054	ATG16L1
3064	HTT_(wt)	55152	DALRD3
3064	HTT_(wt)	55165	CEP55
3064	HTT_(wt)	55204	GOLPH3L
3064	HTT_(wt)	55249	YY1AP1
3064	HTT_(wt)	55311	ZNF444
3064	HTT_(wt)	55319	C4orf43
3064	HTT_(wt)	55530	SVOP
3064	HTT_(wt)	55632	G2E3
3064	HTT_(wt)	55651	NHP2
3064	HTT_(wt)	55660	PRPF40A
3064	HTT_(wt)	55690	PACS1
3064	HTT_(wt)	55692	LUC7L
3064	HTT_(wt)	55697	VAC14
3064	HTT_(wt)	55735	DNAJC11
3064	HTT_(wt)	55750	AGK
3064	HTT_(wt)	55752	SEPT11
3064	HTT_(wt)	55775	TDP1
3064	HTT_(wt)	55813	UTP6
3064	HTT_(wt)	55900	ZNF302
3064	HTT_(wt)	55916	NXT2
3064	HTT_(wt)	55964	SEPT3
3064	HTT_(wt)	56254	RNF20
3064	HTT_(wt)	56891	LGALS14
3064	HTT_(wt)	56896	DPYSL5
3064	HTT_(wt)	56926	NCLN
3064	HTT_(wt)	56949	XAB2
3064	HTT_(wt)	56987	BBX
3064	HTT_(wt)	57093	TRIM49
3064	HTT_(wt)	57109	REXO4
3064	HTT_(wt)	57144	PAK7
3064	HTT_(wt)	57154	SMURF1
3064	HTT_(wt)	57162	PELI1
3064	HTT_(wt)	57335	ZNF286A
3064	HTT_(wt)	57509	MTUS1
3064	HTT_(wt)	57522	SRGAP1
3064	HTT_(wt)	57532	NUFIP2
3064	HTT_(wt)	57562	KIAA1377
3064	HTT_(wt)	57591	MKL1
3064	HTT_(wt)	57616	TSHZ3
3064	HTT_(wt)	57628	DPP10
3064	HTT_(wt)	57687	VAT1L
3064	HTT_(wt)	57716	PRX
3064	HTT_(wt)	57787	MARK4
3064	HTT_(wt)	57801	HES4
3064	HTT_(wt)	57820	CCNB1IP1
3064	HTT_(wt)	58489	FAM108C1
3064	HTT_(wt)	59349	KLHL12
3064	HTT_(wt)	60467	BPESC1
3064	HTT_(wt)	60559	SPCS3
3064	HTT_(wt)	60561	RINT1
3064	HTT_(wt)	63908	NAPB
3064	HTT_(wt)	64145	ZFYVE20
3064	HTT_(wt)	64211	LHX5
3064	HTT_(wt)	64398	MPP5
3064	HTT_(wt)	64506	CPEB1
3064	HTT_(wt)	64755	C16orf58
3064	HTT_(wt)	64769	MEAF6
3064	HTT_(wt)	64852	TUT1
3064	HTT_(wt)	64858	DCLRE1B
3064	HTT_(wt)	64927	TTC23
3064	HTT_(wt)	65018	PINK1
3064	HTT_(wt)	65125	WNK1
3064	HTT_(wt)	79012	CAMKV
3064	HTT_(wt)	79027	ZNF655
3064	HTT_(wt)	79047	KCTD15
3064	HTT_(wt)	79048	SECISBP2
3064	HTT_(wt)	79074	C2orf49
3064	HTT_(wt)	79089	TMUB2
3064	HTT_(wt)	79095	C9orf16
3064	HTT_(wt)	79096	C11orf49
3064	HTT_(wt)	79174	CRELD2
3064	HTT_(wt)	79188	TMEM43
3064	HTT_(wt)	79230	ZNF557
3064	HTT_(wt)	79628	SH3TC2
3064	HTT_(wt)	79675	FASTKD1
3064	HTT_(wt)	79711	IPO4
3064	HTT_(wt)	79727	LIN28
3064	HTT_(wt)	79733	E2F8
3064	HTT_(wt)	79734	KCTD17
3064	HTT_(wt)	79885	HDAC11
3064	HTT_(wt)	79931	TNIP3
3064	HTT_(wt)	79991	OBFC1
3064	HTT_(wt)	80025	PANK2
3064	HTT_(wt)	80108	ZFP2
3064	HTT_(wt)	80125	CCDC33
3064	HTT_(wt)	80254	CEP63
3064	HTT_(wt)	80306	MED28
3064	HTT_(wt)	80317	ZKSCAN3
3064	HTT_(wt)	80320	SP6
3064	HTT_(wt)	80321	CEP70
3064	HTT_(wt)	80335	WDR82
3064	HTT_(wt)	80349	WDR61
3064	HTT_(wt)	80714	PBX4
3064	HTT_(wt)	80758	PRR7
3064	HTT_(wt)	80818	ZNF436
3064	HTT_(wt)	81030	ZBP1
3064	HTT_(wt)	81493	SYNC
3064	HTT_(wt)	81562	LMAN2L
3064	HTT_(wt)	81631	MAP1LC3B
3064	HTT_(wt)	81855	SFXN3
3064	HTT_(wt)	83464	APH1B
3064	HTT_(wt)	83593	RASSF5
3064	HTT_(wt)	83595	SOX7
3064	HTT_(wt)	83604	TMEM47
3064	HTT_(wt)	83648	FAM167A
3064	HTT_(wt)	83849	SYT15
3064	HTT_(wt)	83879	CDCA7
3064	HTT_(wt)	83899	KRTAP9-2
3064	HTT_(wt)	83933	HDAC10
3064	HTT_(wt)	84254	CAMKK1
3064	HTT_(wt)	84258	SYT3
3064	HTT_(wt)	84289	ING5
3064	HTT_(wt)	84310	C7orf50
3064	HTT_(wt)	84342	COG8
3064	HTT_(wt)	84447	SYVN1
3064	HTT_(wt)	84456	L3MBTL3
3064	HTT_(wt)	84536	C21orf67
3064	HTT_(wt)	84557	MAP1LC3A
3064	HTT_(wt)	84617	TUBB6
3064	HTT_(wt)	84669	USP32
3064	HTT_(wt)	84690	SPATA22
3064	HTT_(wt)	84709	C4orf49
3064	HTT_(wt)	84790	TUBA1C
3064	HTT_(wt)	84933	C8orf76
3064	HTT_(wt)	84936	ZFYVE19
3064	HTT_(wt)	84938	ATG4C
3064	HTT_(wt)	84957	RELT
3064	HTT_(wt)	84970	C1orf94
3064	HTT_(wt)	85236	HIST1H2BK
3064	HTT_(wt)	85365	ALG2
3064	HTT_(wt)	89797	NAV2
3064	HTT_(wt)	90133	KRT8P12
3064	HTT_(wt)	90390	MED30
3064	HTT_(wt)	90410	IFT20
3064	HTT_(wt)	90417	C15orf23
3064	HTT_(wt)	90427	BMF
3064	HTT_(wt)	90874	ZNF697
3064	HTT_(wt)	91584	PLXNA4
3064	HTT_(wt)	91869	RFT1
3064	HTT_(wt)	92483	LDHAL6B
3064	HTT_(wt)	92565	FANK1
3064	HTT_(wt)	92840	REEP6
3064	HTT_(wt)	93621	MRFAP1
3064	HTT_(wt)	94121	SYTL4
3064	HTT_(wt)	114827	FHAD1
3064	HTT_(wt)	114899	C1QTNF3
3064	HTT_(wt)	114928	GPRASP2
3064	HTT_(wt)	114932	MRFAP1L1
3064	HTT_(wt)	115416	C7orf30
3064	HTT_(wt)	115572	FAM46B
3064	HTT_(wt)	116092	DNTTIP1
3064	HTT_(wt)	116442	RAB39B
3064	HTT_(wt)	117581	TWIST2
3064	HTT_(wt)	119467	CLRN3
3064	HTT_(wt)	120892	LRRK2
3064	HTT_(wt)	121274	ZNF641
3064	HTT_(wt)	121506	ERP27
3064	HTT_(wt)	121549	ASCL4
3064	HTT_(wt)	124044	SPATA2L
3064	HTT_(wt)	126295	ZNF57
3064	HTT_(wt)	126382	NR2C2AP
3064	HTT_(wt)	126961	HIST2H3C
3064	HTT_(wt)	127833	SYT2
3064	HTT_(wt)	128653	C20orf141
3064	HTT_(wt)	128866	CHMP4B
3064	HTT_(wt)	129049	SGSM1
3064	HTT_(wt)	129285	KLRAQ1
3064	HTT_(wt)	129530	LYG1
3064	HTT_(wt)	132320	SCLT1
3064	HTT_(wt)	134285	TMEM171
3064	HTT_(wt)	134701	RIPPLY2
3064	HTT_(wt)	136895	C7orf31
3064	HTT_(wt)	137492	VPS37A
3064	HTT_(wt)	140689	CBLN4
3064	HTT_(wt)	140885	SIRPA
3064	HTT_(wt)	143684	FAM76B
3064	HTT_(wt)	148281	SYT6
3064	HTT_(wt)	148753	FAM163A
3064	HTT_(wt)	149840	C20orf196
3064	HTT_(wt)	150082	LCA5L
3064	HTT_(wt)	152006	RNF38
3064	HTT_(wt)	152225	LOC152225
3064	HTT_(wt)	152330	CNTN4
3064	HTT_(wt)	152405	C3orf30
3064	HTT_(wt)	152789	JAKMIP1
3064	HTT_(wt)	153527	ZMAT2
3064	HTT_(wt)	155368	WBSCR27
3064	HTT_(wt)	158471	PRUNE2
3064	HTT_(wt)	159013	CXorf38
3064	HTT_(wt)	159989	CCDC67
3064	HTT_(wt)	160287	LDHAL6A
3064	HTT_(wt)	160428	ALDH1L2
3064	HTT_(wt)	161497	STRC
3064	HTT_(wt)	162968	ZNF497
3064	HTT_(wt)	163786	SASS6
3064	HTT_(wt)	164091	PAQR7
3064	HTT_(wt)	164832	LONRF2
3064	HTT_(wt)	167465	ZNF366
3064	HTT_(wt)	170261	ZCCHC12
3064	HTT_(wt)	171482	FAM9A
3064	HTT_(wt)	171489	SPANXE
3064	HTT_(wt)	192683	SCAMP5
3064	HTT_(wt)	196441	ZFC3H1
3064	HTT_(wt)	200734	SPRED2
3064	HTT_(wt)	200765	TIGD1
3064	HTT_(wt)	201161	CENPV
3064	HTT_(wt)	201255	LRRC45
3064	HTT_(wt)	203068	TUBB
3064	HTT_(wt)	204962	SLC44A5
3064	HTT_(wt)	219621	C10orf107
3064	HTT_(wt)	219670	ENKUR
3064	HTT_(wt)	219990	PLAC1L
3064	HTT_(wt)	221016	CCDC7
3064	HTT_(wt)	245812	CNPY4
3064	HTT_(wt)	246213	SLC17A8
3064	HTT_(wt)	253980	KCTD13
3064	HTT_(wt)	257194	NEGR1
3064	HTT_(wt)	267012	DAOA
3064	HTT_(wt)	281635	ARCN1
3064	HTT_(wt)	283150	FOXR1
3064	HTT_(wt)	283899	INO80E
3064	HTT_(wt)	284069	FAM171A2
3064	HTT_(wt)	284083	C17orf47
3064	HTT_(wt)	284086	NEK8
3064	HTT_(wt)	284618	C1orf104
3064	HTT_(wt)	284716	RIMKLA
3064	HTT_(wt)	285045	LOC285045
3064	HTT_(wt)	285141	LOC285141
3064	HTT_(wt)	285180	RUFY4
3064	HTT_(wt)	285398	LOC285398
3064	HTT_(wt)	286336	FAM78A
3064	HTT_(wt)	286514	MAGEB18
3064	HTT_(wt)	337879	KRTAP8-1
3064	HTT_(wt)	337880	KRTAP11-1
3064	HTT_(wt)	338328	GPIHBP1
3064	HTT_(wt)	338692	ANKRD13D
3064	HTT_(wt)	338809	C12orf74
3064	HTT_(wt)	339231	ARL16
3064	HTT_(wt)	339416	ANKRD45
3064	HTT_(wt)	341359	SYT10
3064	HTT_(wt)	353132	LCE1B
3064	HTT_(wt)	353345	GPR141
3064	HTT_(wt)	374291	NDUFS7
3064	HTT_(wt)	374393	FAM111B
3064	HTT_(wt)	374899	ZNF829
3064	HTT_(wt)	375260	WASH2P
3064	HTT_(wt)	378708	APITD1
3064	HTT_(wt)	387496	RASL11A
3064	HTT_(wt)	388595	TMEM82
3064	HTT_(wt)	401296	LOC401296
3064	HTT_(wt)	431707	LHX8
3064	HTT_(wt)	440093	H3F3C
3064	HTT_(wt)	445571	CBWD3
3064	HTT_(wt)	644186	C22orf41
3064	HTT_(wt)	653404	FOXD4L6
3064	HTT_(wt)	654817	NCF1C
3064	HTT_(wt)	948544	LexA
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
			
