SUMO2	0.0414117647059
GRB2	0.0234509803922
LIS1	0.0132745098039
KPCB	0.0124117647059
EGFR	0.0122156862745
P53	0.00947058823529
CSN6	0.00945098039216
ARRB2	0.00778431372549
NEMO	0.00772549019608
KPYM	0.00766666666667
MDM2	0.00639215686275
PAF	0.00619607843137
RING2	0.00543137254902
HECW2	0.00501960784314
LRRK2	0.00486274509804
KPCA	0.00472549019608
CIAO1	0.00433333333333
CBP	0.00417647058824
TERF2	0.00417647058824
TERF1	0.00376470588235
MPDZ	0.00376470588235
SHC1	0.00374509803922
UBC9	0.00370588235294
SIR7	0.00370588235294
T22D1	0.00362745098039
KAPCA	0.00360784313725
NPM	0.00347058823529
HSP74	0.00333333333333
CLH1	0.00329411764706
RL31	0.00313725490196
TENS1	0.00272549019608
LYN	0.00270588235294
EED	0.00270588235294
SH3K1	0.00239215686275
CRK	0.00225490196078
SVIL	0.00223529411765
SRC	0.00221568627451
CENPE	0.002
NU133	0.00194117647059
FHL2	0.00160784313725
EZH2	0.00154901960784
ABL1	0.00150980392157
CHERP	0.00147058823529
DVL3	0.00145098039216
BRAP	0.00139215686275
P85A	0.00139215686275
P63	0.00137254901961
U2AF2	0.00129411764706
NDEL1	0.00127450980392
SNP25	0.00127450980392
FYN	0.00125490196078
PTN6	0.00121568627451
CD81	0.00119607843137
SUZ12	0.00119607843137
PLCG1	0.00105882352941
STAT1	0.00101960784314
P73	0.000960784313725
PAWR	0.000921568627451
CBX4	0.000921568627451
RASA1	0.000901960784314
PTPRJ	0.000901960784314
PTN11	0.000862745098039
PTN1	0.000823529411765
NCK1	0.000803921568627
NDE1	0.000745098039216
ALK	0.000725490196078
BTK	0.000686274509804
STA5A	0.000666666666667
CD9	0.000666666666667
CBL	0.000666666666667
TOP3B	0.000627450980392
PAX2	0.000607843137255
MEN1	0.000607843137255
PTN12	0.000588235294118
LCK	0.00056862745098
DNMT1	0.00056862745098
RING1	0.000549019607843
CD63	0.000549019607843
CHM2B	0.000549019607843
GRB7	0.000549019607843
STA5B	0.000529411764706
RYBP	0.000509803921569
SOCS3	0.000490196078431
AREG	0.000490196078431
JAK2	0.000490196078431
